0,11212,9,0,4,1,0,44,21728,0,1409,0,12,LightenPan,48982,21.1秒,0,0,0,2797,27217,0,20319,35
0,13044,11,0,6,2,0,3,19001,498,14429,3,9,这货尼玛是啥,115899,18.1秒,0,3318,0,3971,31447,0,1254,205
1,11575,9,0,7,1,0,8,23966,0,1049,2,8,表演天赋,93818,0.9秒,0,1012,0,1905,26554,0,21905,145
35,8507,16,0,1,1,4,12,10221,0,1364,0,3,灵2影,101886,21.7秒,0,0,0,2715,40195,0,8857,65
9,14796,12,1,12,2,0,10,55197,0,2581,2,6,修道之人,198500,92.4秒,0,1972,0,4035,49048,0,50644,222
8,14863,7,2,11,2,4,3,29619,735,28995,4,18,prince丨左手边彡,122034,75.1秒,5,624,0,158,24678,1,0,144
41,14313,7,1,10,2,18,7,14279,0,11761,3,17,窝不懂丶,128195,79秒,0,494,0,5704,33993,1,2024,53
17,15630,6,1,19,4,2,9,24173,0,5206,9,6,鬼影追命,114649,27.1秒,1,32,1,0,27223,1,18934,143
39,16585,6,3,10,2,16,10,25905,1051,22741,4,14,ck神话,245497,21.9秒,2,251,1,710,23403,1,2912,198
1,11934,7,0,3,1,0,19,6767,303,1091,2,24,啊咯死,24814,14.1秒,0,56,0,21108,21082,1,5620,12
4,12980,15,1,13,3,0,7,26075,0,1861,3,7,忆丶往昔之涩,84346,5.9秒,1,1064,0,0,25931,0,23150,123
5,11570,10,1,8,2,0,8,21992,982,17970,5,7,miss锋帅,126311,18.3秒,0,308,0,1476,20430,0,3714,147
0,9109,8,0,0,0,0,21,17256,0,1306,0,14,LightenPan,43699,18.3秒,0,0,0,189,17355,0,15950,35
0,10089,10,0,7,1,1,9,23407,0,1013,0,7,Agnes彡Seven,77952,48.3秒,1,0,0,362,25724,0,22394,97
33,10265,10,0,5,1,2,10,10887,0,9337,2,12,a残剑a,71179,61.1秒,0,1120,0,2803,28116,0,429,30
40,8062,3,0,3,1,8,8,5280,0,2044,2,8,LightenPan,88735,32.7秒,0,137,0,1823,9305,1,3098,46
1,8099,4,1,6,1,0,5,8568,0,1126,4,7,死亡师,57382,38.6秒,0,0,0,2902,15117,1,7442,97
5,10211,2,2,12,2,4,5,18267,0,1767,11,13,巛丶莼属灬娱乐,65855,16.7秒,0,0,0,267,6087,1,16499,69
1,8080,1,0,4,2,0,5,8018,0,1195,4,14,Zxs僵尸,27469,0.7秒,0,0,0,984,5806,1,6822,25
5,9494,3,2,6,1,2,4,12468,470,10737,5,16,男人毁在手上,63334,13秒,0,226,1,2540,11961,1,1504,87
0,5521,10,0,3,1,1,8,9774,0,1276,0,2,血祭丨霜之哀伤,53572,2.4秒,0,2847,0,881,15692,0,5651,86
0,3617,2,0,1,1,0,1,1561,0,774,0,0,呆呆歪歪,11248,0.2秒,0,0,0,120,3554,0,787,36
0,4862,5,0,2,1,0,11,6215,0,1698,0,2,绅士宝哥Soxi,20337,4.1秒,1,448,0,242,14035,0,4069,42
27,5511,5,0,2,1,2,4,4518,0,1754,0,5,Ems丶Boss,43988,24.5秒,2,396,0,1170,13128,0,2368,17
6,5274,9,0,4,1,0,2,8086,0,7662,0,1,妖异丶的瞳孔,30932,4.5秒,0,424,0,246,16550,0,0,58
0,12814,7,1,6,1,0,14,26414,0,7144,4,13,大朱我来了,97515,43秒,6,636,0,1053,32584,1,18633,153
13,18542,7,3,20,3,6,6,45491,1037,31932,8,13,丶龙起丨天下,207619,32.7秒,0,932,0,1902,19361,1,12626,199
3,13047,4,1,6,2,4,21,22081,0,1118,4,17,LightenPan,69633,20.1秒,6,0,0,677,18592,1,20962,45
0,10395,9,1,3,1,0,6,13021,0,9922,0,13,MVP灬丨傲视,54981,24.1秒,0,1459,0,126,30205,1,1640,55
54,14316,4,0,8,1,19,1,18261,0,12030,4,12,魔神真实,166070,101.1秒,0,1183,1,3704,20818,1,5047,92
20,11079,9,0,6,1,0,17,19689,530,16976,2,6,黑山老妖V,135237,24秒,0,1368,0,0,29211,0,1345,156
44,11156,6,1,6,1,3,10,16352,0,13265,2,9,Larua丶,101089,50.2秒,0,1694,0,6148,29924,0,1392,53
16,11413,9,0,7,1,0,9,22936,791,22239,5,7,王者eet4y6y6uuu7,128322,5.5秒,0,0,0,1727,29392,0,696,178
10,14444,14,4,8,1,6,10,28406,813,24779,2,7,Py丶暴力,217102,16秒,0,992,0,7424,48175,0,2634,249
0,8857,5,0,2,1,0,33,5886,0,1978,2,12,绅士宝哥Soxi,12948,17秒,3,0,0,4394,20236,0,3908,14
16,14802,6,2,16,3,10,9,36183,947,32738,6,5,FA吉村裤狼,165699,29秒,0,1278,0,2207,30709,1,2166,174
1,15398,5,2,13,2,0,13,34786,0,1280,5,13,芒果吃完零食后,169192,52.5秒,1,1156,1,820,16638,1,32349,238
0,8868,5,1,4,1,1,17,12830,0,4231,2,12,LightenPan,34924,5.5秒,1,1174,0,1373,24293,1,7424,32
14,13845,2,3,9,2,4,6,26698,704,26698,5,16,阿格拉德,123238,5.5秒,0,0,0,4043,21923,1,0,123
0,0,0,0,0,5358,0,0,0,0,0秒,0,0,1,李文刚,0,0,0
0,11535,7,3,1,1,0,8,13589,486,11276,0,8,纸上论兵丶,132261,0秒,0,0,0,3721,19793,0,2313,215
4,10070,8,0,6,1,0,5,18377,0,286,3,5,赶紧爬你妹,73979,4.8秒,0,330,0,2775,21274,0,17761,125
22,9303,8,3,3,1,0,1,19187,0,2855,2,6,小虾米2,95432,70秒,0,530,0,9365,36532,0,15801,107
1,7815,12,0,2,1,0,17,10088,0,1595,0,6,我的心是一个站牌,30356,6.6秒,0,0,0,784,22639,0,8493,27
35,9859,7,0,5,1,9,12,14844,0,10546,0,6,一丶场游戏,99776,91.6秒,1,1580,0,2399,26219,0,2717,54
0,10558,1,5,9,2,3,5,15294,844,14366,9,4,丿暴力丶街区10,101770,0秒,0,0,0,1004,8241,1,927,153
0,8955,3,0,2,1,1,5,14789,0,318,2,10,你先杀我队友谢谢,95142,10.8秒,0,128,0,0,23222,1,14342,156
46,10124,3,0,9,3,6,7,13488,0,3959,5,12,我的女神在那里呀,77410,49.4秒,2,164,0,0,12170,1,9364,26
7,11014,4,0,11,2,9,9,22726,0,18642,5,11,ExplorerEzrea丶,103961,26.5秒,0,808,1,970,19063,1,3275,129
0,9309,2,1,8,2,0,12,11397,0,964,5,11,LightenPan,29463,9.5秒,0,0,1,563,7882,1,10432,20
53,6115,7,0,3,1,2,8,5581,0,4921,2,1,Y亻散曲未终,66882,17.4秒,0,660,0,2027,16576,0,0,21
1,5805,9,0,1,1,0,2,9942,0,7279,0,3,神王OL,44805,0秒,0,0,0,645,17609,0,2663,107
0,5211,9,0,1,1,0,12,5467,139,2016,0,7,xTb丶禁色,11684,8.1秒,2,0,0,2400,21708,0,3450,20
0,7273,8,0,5,2,0,4,12473,0,1014,2,2,小龙龙是残粉,48963,0.9秒,0,780,0,0,16223,0,10679,102
0,6841,6,0,2,1,0,3,11244,0,3526,0,5,缘定三生石丶,63406,11.2秒,0,0,0,2675,17575,0,7718,124
4,16549,6,2,13,2,2,11,27982,0,429,4,16,growth丨乐枫,131156,28.6秒,1,0,0,2979,20305,1,27553,143
85,18875,3,2,11,4,32,10,30348,0,1885,8,21,InMay9thninefour,238883,85.5秒,1,455,0,6257,26469,1,28007,68
9,16328,5,1,6,3,6,6,17049,615,14999,3,9,AssassinsAzui,180867,31.5秒,0,0,0,471,27491,1,2050,244
4,13349,6,1,3,1,1,27,17949,0,2413,2,23,Monstar丶shy,69463,23.5秒,2,562,0,504,17141,1,14973,49
20,15695,7,3,6,2,0,12,22386,480,18135,2,12,Monstar丶y2,168097,52.9秒,4,3992,2,1890,21343,1,259,219
10,14017,9,1,4,1,4,12,18238,626,9785,2,13,往事坑啊,184715,20.6秒,1,192,0,3481,25911,0,8261,270
32,15302,7,2,13,2,6,10,25916,0,25448,6,7,Mec穿她,173147,18秒,0,468,0,1258,26747,0,0,178
27,9512,10,0,3,1,1,22,7029,0,3376,2,12,LightenPan,60960,38秒,5,318,0,34,33800,0,3335,47
0,10573,6,0,1,1,0,38,8595,0,855,0,21,绝地KILLER,17604,18.9秒,4,0,0,5513,16677,0,7740,14
21,11181,7,0,6,1,0,14,24980,0,2596,3,11,我们帅呆了,112841,20秒,0,1200,0,1589,38235,0,21183,123
5,11630,5,0,8,3,0,12,20742,0,2156,5,13,Angeala丨墨色红,83953,0.6秒,0,724,0,1161,17303,1,17861,114
0,12681,3,2,12,2,1,8,19313,689,17816,7,8,prince召唤,81086,3.1秒,0,562,1,287,13257,1,935,133
6,11421,2,3,5,1,2,6,11801,641,10520,3,14,枫语0000,90254,3.3秒,0,0,0,1582,10213,1,1281,111
0,8992,5,0,1,1,0,30,6595,0,2356,0,14,祢呀不学好,14572,5.1秒,1,0,0,464,15643,1,4238,11
50,13501,1,4,10,2,25,11,16950,0,9512,9,8,身行万里半天下,177480,105.3秒,1,350,2,17646,23741,1,7088,98
57,8265,6,0,4,1,5,7,9794,666,8594,0,5,Destructionyy,118058,30秒,2,1149,0,3178,19569,0,51,64
10,9331,9,0,4,2,0,11,14454,397,10172,2,8,丿浮沉灬乱世丨,109010,14.5秒,1,832,0,1715,22248,0,3450,151
0,5901,3,0,1,1,0,18,11384,0,1095,0,10,LightenPan,24976,13.1秒,0,0,0,144,12463,0,10289,13
8,6391,9,0,4,2,0,8,7734,0,5957,2,3,浅怀感伤丨August,44197,34.2秒,1,418,0,151,20567,0,1358,63
6,8189,9,1,3,2,1,6,14247,386,8240,2,6,半分苦涩灬,81432,0.9秒,0,0,0,1232,19746,0,6006,133
5,14195,6,3,9,2,2,4,25984,1176,20864,7,17,LightenPan,138487,14秒,0,510,0,1524,16769,1,4609,185
5,10153,9,0,4,1,0,8,9468,0,7369,0,5,peryal,82720,3.8秒,0,198,0,689,23768,1,1900,150
0,13513,4,2,15,3,2,9,27979,0,1114,4,14,KDOUB,102710,14.1秒,1,442,0,638,13306,1,26422,138
0,9348,5,0,2,1,0,28,13101,0,3888,0,23,Stre丨暗,38991,33.9秒,1,0,0,2049,25979,1,9212,41
41,11419,5,1,6,2,8,9,14729,0,3797,3,19,Caroline灬流年,74233,59.5秒,0,1249,1,9570,31448,1,9682,28
10,12227,6,1,8,3,6,6,24462,569,17565,5,7,KING程锡,140400,9.1秒,0,1088,0,1011,19599,0,5808,195
39,7673,9,0,4,1,3,19,8952,0,6876,2,5,丨丶ove犹豫,64424,43.9秒,0,608,0,1932,20559,0,1467,20
18,11482,8,0,9,2,5,10,28496,520,19803,4,11,霸道对象,111300,20.8秒,1,108,0,2532,23387,0,8585,135
15,10985,6,2,7,2,1,11,20390,257,10562,2,9,黄有影,94518,88.3秒,0,990,0,2587,27879,0,8837,133
0,6970,7,0,1,1,0,15,9035,0,2375,0,10,默默LOVE你,28274,43.2秒,0,0,0,1059,21415,0,6660,42
41,10788,3,0,11,2,8,18,11965,0,8961,8,12,xiao饭团,77679,53.3秒,0,637,0,2250,18450,1,2365,14
0,7989,3,0,1,1,0,16,3125,0,1212,0,16,蒋公纸,11328,9.4秒,3,0,0,2905,7762,1,1913,12
11,12867,1,2,12,2,6,6,25157,1058,22139,12,10,LightenPan,155097,17.6秒,2,316,1,1230,8798,1,2702,186
5,10348,2,1,10,1,0,11,25125,0,1242,7,11,一天撸的虚脱,85226,3.2秒,0,410,0,638,14673,1,23473,101
0,10546,2,1,3,1,0,5,19884,0,6485,3,19,人家才不是Dr呢,81105,13秒,0,0,0,2615,24394,1,13399,147
14,8819,8,1,2,1,1,6,16053,590,14774,0,7,小冉v5帅弟,99393,18.6秒,1,0,0,2970,20976,0,1279,151
55,6911,6,0,1,1,3,14,3952,689,2834,0,3,因帅被追杀彡,99255,26秒,0,516,0,2793,19249,0,601,50
9,7154,8,1,3,1,0,6,8902,0,420,0,1,Allen丶苦口,66111,6.6秒,0,380,0,75,13871,0,8102,108
0,6547,8,0,4,2,0,19,5171,0,1075,2,5,剃度的僧,15450,4.8秒,1,176,0,475,19197,0,3920,9
0,6432,8,0,1,1,2,5,18149,0,609,0,1,可爱的小旺仔,81090,11.3秒,0,0,0,2766,30969,0,17539,126
0,11850,3,1,3,1,0,28,14439,0,2096,2,24,风月里褪不切寂寞,55673,46.9秒,0,0,0,3886,12887,1,12343,35
12,13050,10,1,10,1,2,5,19285,552,14775,5,11,魔法大少,89369,77.9秒,1,928,0,1119,29172,1,3582,96
12,15109,5,2,13,2,4,7,30166,681,23623,6,11,丶丿Lancer,170017,54.7秒,0,1499,0,2922,24210,1,5043,171
59,13825,10,1,11,2,8,12,24128,416,16036,4,12,a王者之尊,157307,89秒,1,650,1,7615,33113,1,7442,61
13,13314,4,0,12,2,1,9,31781,0,1839,9,10,C25砼丶抗震,119480,13.4秒,0,802,1,0,15168,1,29138,130
7,10208,9,0,6,1,0,30,12678,0,3608,2,5,LightenPan,58722,11.6秒,0,225,0,1173,29541,0,8845,57
32,13927,10,0,5,1,11,4,18066,635,13467,2,3,dear丶灵度,228734,11.6秒,0,384,0,0,30741,0,4214,258
51,10663,10,0,3,1,3,6,8966,0,7424,0,10,携酒踏明月,106110,17.1秒,1,656,0,5449,27914,0,886,60
6,11174,9,2,3,1,1,9,19261,586,13306,0,7,Maryyyyy,131014,34.4秒,0,0,0,1863,23705,0,5954,164
14,15788,11,2,15,1,3,6,26458,867,21216,6,4,吃草的噬魂,210327,61.5秒,1,2896,0,7405,43389,0,2346,211
50,10410,0,0,9,2,22,12,12530,0,9999,9,10,丶断紫音,118498,79.1秒,1,1074,0,4223,20038,1,1456,23
0,7123,4,0,3,1,0,3,11655,0,2103,2,10,对面的猪打我呀SB,32967,41.3秒,0,550,0,801,15774,1,9001,68
0,7607,3,0,4,2,0,14,9219,0,3894,3,15,LightenPan,30168,6.3秒,0,0,0,1118,16696,1,5324,44
0,9661,3,1,12,3,0,4,15290,0,1045,11,6,华丽的消逝,62559,3.4秒,0,0,0,174,10663,1,14245,101
0,10700,1,2,9,2,6,8,16044,621,12264,6,12,再续花开,98022,0秒,0,0,0,1779,13446,1,3780,156
1,6856,7,1,2,1,0,5,13629,405,12349,0,3,枫天莫邪,66239,0秒,0,500,0,0,11458,0,779,138
35,5730,6,0,2,1,3,7,5018,176,1594,2,3,丶我是坑爹的丶,47844,15.8秒,0,178,0,6795,19393,0,3246,19
5,6021,9,0,4,1,0,7,10474,0,2636,0,3,糖果的忧伤,40224,16.9秒,0,858,0,107,14721,0,6979,58
0,6103,8,0,1,1,0,7,11434,0,1258,0,4,进击的皮卡丘瞬间,61124,49.4秒,0,0,0,0,19470,0,10176,112
0,5060,7,0,2,2,0,7,8064,0,227,2,1,Wo紫心醉,35788,19.4秒,0,0,0,2922,12716,0,7837,31
8,12120,3,1,9,2,1,9,27586,0,1936,7,23,丿moon丶神,72084,10.4秒,0,938,0,513,15037,1,24711,66
3,13641,7,1,13,2,0,7,31369,674,24001,4,20,LightenPan,93605,25.6秒,1,610,0,2424,21858,1,6758,111
0,11771,6,2,11,2,0,8,20222,0,16457,4,17,只要坚持就能胜利,55540,10.2秒,0,784,0,839,23588,1,2981,62
45,12726,7,2,9,1,18,9,12899,736,12134,6,11,逆傲丶希亚,151332,50.3秒,0,512,0,6767,27687,1,253,102
10,13032,5,1,8,2,7,9,21773,0,20795,4,15,时光记忆不微伤bb,142074,9.6秒,0,978,1,1734,20673,1,0,171
1,7608,10,1,5,2,0,28,10625,0,3195,2,10,吾乃你鬼术城弟兄,36062,8.5秒,1,0,0,3222,33166,0,7430,36
6,8868,8,1,3,1,0,1,14570,0,1466,2,8,末日踏雪,89016,54.8秒,0,252,0,3233,26859,0,12852,126
1,8767,10,0,5,1,1,6,16933,378,14545,2,5,丿恶魔微笑丶,79032,1.7秒,0,120,0,2000,23940,0,2267,123
8,9832,11,0,9,1,0,8,22977,0,1737,2,4,期待你的人,88711,44.6秒,0,968,0,274,24991,0,20271,126
59,9088,11,0,4,1,3,6,13432,834,10740,0,5,kenlamddk,120518,35.8秒,0,1077,0,2149,26665,0,1615,54
19,17102,5,1,19,2,1,6,36269,0,4460,9,8,你羡慕不起的神人,187227,37.6秒,0,1394,0,6030,28265,1,30414,200
20,18586,5,1,18,2,3,10,54835,1112,50518,13,13,小学生挂机党,255067,38.6秒,1,1374,1,5605,23678,1,2943,254
31,9806,4,2,1,1,5,40,7257,160,5505,0,22,lakanlin,69588,68.1秒,0,110,0,1299,27026,1,1642,16
10,14211,6,2,6,1,0,6,22431,0,2251,2,19,lbiza,138281,151.7秒,0,336,1,8665,37327,1,19843,182
0,11685,8,0,0,0,0,44,7610,0,1774,0,28,Quenzale,18435,18秒,2,0,0,7028,22515,1,5835,16
0,11623,8,0,5,1,0,31,19109,0,964,2,10,LightenPan,51692,17.4秒,6,0,0,522,23425,0,18144,53
36,13516,7,0,5,3,2,11,24627,0,1458,3,8,Paddy超,180739,23.3秒,3,0,0,1035,23041,0,23168,163
16,13602,11,1,9,3,4,4,32164,0,2112,4,6,但愿无念丶,146118,67.3秒,0,0,0,903,41306,0,30052,182
40,10495,7,0,4,1,4,10,10563,0,2253,2,9,Crazyflowe,97965,39.1秒,2,298,0,15267,42151,0,8011,49
20,13035,11,2,5,1,0,13,18831,857,12371,0,7,暗夜的召唤,144159,18.4秒,0,358,0,2043,26007,0,6102,197
14,11066,2,0,7,2,3,4,19208,0,13888,7,14,hero弑神师,98006,30.3秒,1,374,1,2106,13065,1,4945,121
0,10087,3,0,5,1,0,3,14929,0,2476,2,11,不服就在来,81190,120.9秒,0,0,0,1372,17621,1,12453,131
3,9823,4,3,7,2,0,24,12573,0,2277,3,14,LightenPan,37522,14秒,1,270,0,1207,12510,1,10025,18
34,10841,5,1,7,2,6,9,10750,466,10158,4,17,sw丶夕颜若雨,78426,24.7秒,0,204,0,8674,25576,1,388,21
6,11116,3,1,9,2,0,5,14281,0,1150,4,9,小咕噜兵,93199,13.1秒,0,412,0,0,10325,1,12719,158
11,9843,9,2,4,1,2,6,11191,701,10140,3,3,Echo丶游子,115935,2.1秒,0,0,0,1685,16907,0,1050,155
0,7131,5,1,0,0,1,17,6013,0,1585,0,9,叫我第一DElevin,16567,9秒,1,0,0,2414,18869,0,4428,10
12,8552,6,1,1,1,0,9,11528,328,7930,0,6,萌萌的鹏师傅,108826,8.4秒,0,822,0,0,15304,0,2775,140
37,8785,2,0,7,3,7,5,9021,688,6261,7,4,坑坑坑坑我是天坑,64123,28.6秒,1,733,0,1850,11213,0,2026,8
0,8327,13,1,5,1,0,3,16434,478,6093,0,4,Ice辉哥,53883,19.2秒,0,892,0,5368,27657,0,9448,75
5,10045216942%0D,10393,4,0,6,1,0,4,15056,0,1266,4,10,变形金刚苏见信,90451,14.1秒,2,276,0,734,15652,1,13513,125
0,10045216942%0D,9228,4,0,4,1,0,23,8570,0,2542,0,16,Mp丶Kaneki,33743,6秒,3,0,0,2751,18784,1,6028,55
0,10045216942%0D,10970,5,2,10,1,0,5,17994,962,11430,4,10,伪君子DQ,79511,96.1秒,1,876,0,6173,20559,1,5688,120
0,10045216942%0D,11394,4,4,6,3,1,6,20593,624,12540,4,16,Mp丶TheDark,89877,0秒,2,0,1,2071,14776,1,8052,148
45,10045216942%0D,10955,6,0,7,2,17,13,13796,522,10990,2,12,弑神之星,101543,47.7秒,1,820,0,4180,20985,1,1986,20
6,10045216942%0D,5514,7,0,3,1,0,2,6688,0,1753,2,0,King彡现实范er彡,30779,9.4秒,0,388,0,0,13688,0,4547,53
0,10045216942%0D,9868,7,0,10,1,0,5,24700,0,2480,2,4,丶120丶,67924,49.4秒,0,846,0,1437,22422,0,21373,126
1,10045216942%0D,10189,5,1,9,3,0,10,24588,752,19184,3,5,LightenPan,104497,3.1秒,1,0,0,1535,15395,0,5403,153
63,10045216942%0D,6738,7,0,1,1,3,12,9990,0,8825,0,5,旧伤逼我嚣张屮,97726,47.6秒,1,855,0,9031,27223,0,309,21
0,10045216942%0D,4851,7,0,0,0,0,100,4232,0,1689,0,4,蛋疼的上帝,16235,4.5秒,3,0,0,731,16187,0,2543,38
43,10045953221%0D,10884,5,1,9,2,12,7,13404,0,11379,6,13,Unicellular丨恋,101006,52.1秒,0,856,0,2352,16457,1,1167,53
0,10045953221%0D,11197,2,2,15,2,0,11,26792,0,1675,8,12,S丶ky丿天帝,68960,39.2秒,0,410,0,0,10604,1,24707,86
3,10045953221%0D,11293,3,1,12,2,7,7,22952,614,18554,11,4,风依然自在,129298,26.8秒,0,612,0,825,16839,1,3786,175
0,10045953221%0D,7906,0,1,2,1,0,8,2753,0,1075,2,14,梦晓羽,21440,10.9秒,0,0,0,5455,9974,1,1677,41
0,10045953221%0D,7456,6,0,1,1,0,6,5539,227,4844,0,4,无情丶丝文,49319,21.1秒,0,0,0,735,10334,1,694,116
0,10045953221%0D,5109,9,0,2,1,0,13,7395,0,594,0,2,LightenPan,18767,8.1秒,1,0,0,9,13626,0,6801,11
0,10045953221%0D,6531,9,0,5,1,0,7,8325,0,815,3,0,Mayer灬奇迹,44964,6.7秒,0,26,0,0,19004,0,7484,76
0,10045953221%0D,7059,8,0,5,1,0,7,9447,178,2206,2,3,呵呵呵呵呵呵001,43940,65.4秒,0,737,0,480,15902,0,6502,78
1,10045953221%0D,7670,6,1,3,1,1,4,11644,335,7325,2,3,lm19,72042,0秒,0,0,0,1185,16536,0,4319,137
25,10045953221%0D,6014,8,0,1,1,2,6,7768,0,5341,0,6,你哪孬子啊,45559,37秒,0,677,0,2837,18474,0,1749,15
20,10046997726%0D,15356,7,2,8,1,3,9,24460,781,22401,3,8,扣鼻屎弹你嘴里,178603,24.9秒,1,376,1,3102,24893,1,1682,181
1,10046997726%0D,14533,12,2,12,1,0,11,21716,0,3367,3,7,避孕很简单,106366,34秒,0,2028,0,276,26867,1,16319,125
19,10046997726%0D,16424,9,1,8,1,4,9,26943,830,25692,2,15,身套麻袋头顶锅盖,179978,15.7秒,1,140,0,7616,46983,1,1110,200
62,10046997726%0D,14372,10,0,9,3,5,11,21814,565,13745,3,11,best丶with丶me,142014,53.9秒,0,2242,0,3687,39015,1,5825,32
0,10046997726%0D,14773,4,1,5,1,1,28,19824,0,1250,2,20,南海岸,89221,18秒,1,0,0,2983,15248,1,18573,77
0,10046997726%0D,10456,9,0,1,1,0,40,13316,0,1159,0,14,LightenPan,41519,14.7秒,3,0,0,713,20592,0,12156,54
27,10046997726%0D,16561,2,2,13,4,1,14,30241,786,27658,12,12,阿弥托佛1,206822,45.6秒,1,1020,0,1965,21528,0,1562,215
73,10046997726%0D,12446,10,0,6,1,11,18,14969,0,10042,0,12,脉动哥1,146847,65.6秒,0,550,0,9254,42094,0,4377,22
0,10046997726%0D,13585,9,2,6,1,1,8,26694,0,25728,2,13,www520000,146171,9.5秒,0,966,1,546,31038,0,0,215
3,10046997726%0D,13673,12,1,16,3,4,11,36474,0,3142,3,11,德高哥,72674,146.2秒,0,0,0,2573,34380,0,33332,82
17,10047865709%0D,12243,4,3,10,1,9,6,20198,723,17412,5,9,Harland灬,132309,11.5秒,0,280,1,2159,17056,1,2505,122
0,10047865709%0D,10346,6,0,3,1,0,25,12558,0,4858,0,22,Ps丶斌少灬丶,26806,9.3秒,7,242,1,2255,25080,1,7458,36
2,10047865709%0D,13634,5,3,8,2,22,12,21491,0,13037,4,11,LightenPan,164425,63.7秒,0,1492,1,12635,27934,1,6962,198
37,10047865709%0D,11935,7,1,7,2,14,7,15991,0,13764,2,14,summitk丶小俊,112046,49.3秒,2,970,1,6739,24637,1,1256,33
5,10047865709%0D,13412,4,0,13,2,3,7,29772,0,1145,9,12,夜初吻丨丶销衣,106223,34.1秒,0,634,0,515,10662,1,27992,125
0,10047865709%0D,7977,7,0,2,1,0,18,7874,0,1310,0,12,九亿寡妇心中的梦,29570,12.2秒,2,0,0,40,20671,0,6563,24
16,10047865709%0D,10819,5,0,4,1,4,9,17535,486,15545,3,12,得愿所偿丶,140046,8.5秒,0,0,0,3858,21503,0,1990,184
0,10047865709%0D,13204,5,0,17,3,0,4,30140,0,1478,9,7,春秋之后,111245,68.1秒,0,892,0,0,17405,0,27770,157
24,10047865709%0D,7484,12,0,1,1,4,3,7572,0,982,0,13,心睡x静,51464,50.7秒,0,40,0,3246,30012,0,6550,21
8,10047865709%0D,8457,12,1,2,1,0,4,11727,0,6208,0,6,绨8号荡铺1,91495,0.8秒,1,0,0,535,30217,0,5518,134
5,10051104945%0D,11820,7,2,3,1,0,7,13553,0,1225,2,19,圣女歌戈蓝,81097,12.2秒,0,752,0,971,26775,1,11575,121
36,10051104945%0D,13815,4,0,11,2,5,8,19081,0,7061,3,21,梦境还是现实,105505,49.9秒,1,384,0,18035,38618,1,11635,43
17,10051104945%0D,19169,5,3,22,4,8,12,43302,603,38159,10,19,Tracy灬MGone,192186,44.4秒,0,1120,2,4086,23558,1,4022,182
6,10051104945%0D,11523,8,1,10,1,0,29,12190,0,3891,3,14,Ko丶极光,55169,22.1秒,0,0,0,264,24143,1,8298,45
2,10051104945%0D,12549,9,3,2,1,4,13,19092,0,10001,0,17,LightenPan,126885,51.4秒,0,1491,2,10149,30691,1,7598,186
10,10051104945%0D,9449,12,0,3,1,0,8,17768,412,13219,2,11,超神以无奈,87654,6.7秒,2,3342,0,2623,25694,0,1206,122
40,10051104945%0D,10899,10,1,6,1,1,11,14385,751,13941,2,12,木月丶镜似花,118542,28.5秒,0,236,0,1887,28156,0,207,103
10,10051104945%0D,14206,6,2,10,2,1,5,32572,0,1946,6,12,爱是有毒de,185714,40.6秒,0,164,0,1612,19338,0,30461,198
0,10051104945%0D,9797,12,0,4,1,0,18,18520,0,2916,2,19,风吟者,33479,5.3秒,0,0,0,9477,22133,0,15604,30
4,10051104945%0D,12097,8,0,10,3,1,12,31325,0,2233,3,10,灬流逝悲伤,116589,68.7秒,0,862,0,1814,31224,0,28229,162
37,10053560687%0D,16202,9,3,13,2,0,12,33900,845,23783,4,15,just浩劫,219687,40秒,1,1188,0,4805,31465,1,8929,208
2,10053560687%0D,17940,7,5,11,2,3,8,30316,807,24113,4,11,浩浩浩丶,263233,13.5秒,0,3699,1,4438,35143,1,2504,329
34,10053560687%0D,13523,7,0,6,1,7,9,20744,321,6907,3,25,JK360,103566,27.8秒,1,1427,0,4453,36391,1,12409,41
0,10053560687%0D,9932,11,1,5,1,0,37,14834,0,5337,2,12,LightenPan,49424,8.2秒,3,1346,0,1540,38612,1,8151,48
4,10053560687%0D,15733,11,0,13,2,3,16,35862,0,1966,9,20,随缘幻想,109492,110.8秒,1,1943,0,209,39016,1,31951,139
6,10053560687%0D,16426,11,0,17,3,3,7,42195,582,29249,7,11,烈火是,127922,23.3秒,0,2714,0,1172,33269,0,10231,136
4,10053560687%0D,13347,7,1,4,1,0,2,22300,0,2974,2,19,请叫小布布,72392,25.6秒,1,0,0,2130,23488,0,19326,77
42,10053560687%0D,15607,12,3,8,1,10,12,30683,0,1503,3,13,Jackstraw灬,168932,28.8秒,2,576,1,854,26785,0,28604,126
34,10053560687%0D,13419,10,0,8,1,5,23,14549,220,10615,2,15,赣B丨777777,98937,48.5秒,1,1164,0,3211,40143,0,2769,40
4,10053560687%0D,17141,8,1,8,3,3,7,36864,0,8729,3,18,我的我就是我,131340,71.5秒,0,488,1,3898,41242,0,27646,148
21,10525276606%0D,18765,9,7,14,3,12,5,32483,1217,26373,6,9,kiss掏空心,300136,36.9秒,0,2283,1,5326,33256,1,3826,246
0,10525276606%0D,9185,11,0,1,1,4,5,6958,609,5207,0,12,蓝色魅影Y2,33716,3.8秒,0,0,0,854,22094,1,1750,21
8,10525276606%0D,13695,12,1,8,1,1,9,30371,795,9884,2,16,黑桃老k,111116,45.9秒,0,4164,1,1715,27179,1,16322,107
